2023;;2;;6;;7;;8;;1;;3;;3;;Dar1;;Cor;;127;;81.2572164728;;17.9947350895;;62.3253346042;;59.0032053691;;28.0575638641;;64.4966955744;;42.511763903;;82.6107564669;;13.5624902361;;26.6573935506;;70.6139599579;;22.8381991719;;1.8197509436;;56.9818953565;;78.3535361553;;15.2045800825;;42.2295918346;;9.0480943717;;69.5239898523;;22.8348263967;;35.7033435948;;58.9371197494;;8.9971416235;;75.0446805667
2023;;6;;23;;7;;8;;2;;1;;2;;Aff1;;Sac;;107;;18.8626689438;;77.0624740153;;68.4164405148;;62.7977645548;;75.0951590027;;41.1307962119;;76.8095177752;;60.100525004;;63.8983952984;;15.900384607;;54.1770683518;;44.4188251682;;11.6757476;;52.4007580912;;37.8092461531;;43.7989187977;;72.7154614458;;8.7941495687;;10.8632172015;;73.9143577651;;48.4602312873;;80.3533212544;;41.6808517421;;46.2662590299
2023;;6;;26;;7;;8;;6;;2;;1;;Cor1;;Cor;;93;;73.6134498432;;5.3122478934;;44.5317629305;;86.9638383921;;16.6424486547;;49.8429077935;;11.1383773687;;35.5222234107;;67.748776187;;48.6097940796;;54.7890609615;;44.9245061774;;45.4831045976;;53.427756824;;78.5099629193;;47.4950092422;;29.6096924344;;63.9509136403;;8.0607599573;;48.3422297715;;27.9512836482;;34.2055417616;;70.4289972845;;74.8644043467
2023;;4;;15;;1;;8;;3;;3;;3;;Sac1;;EFF;;68;;15.1963492327;;62.9978209481;;53.0634020253;;72.0668305312;;18.4939736741;;70.5813720183;;24.3920111086;;68.5390700923;;43.1218916797;;30.2753487774;;15.3242962382;;76.3012544564;;37.4847632668;;43.9716139028;;41.6727532706;;86.197668506;;59.1150988831;;62.1821577931;;72.0208122845;;42.2861267917;;78.5945374066;;71.0716575245;;37.6259177625;;19.0258715487
2023;;1;;17;;9;;8;;1;;4;;2;;Sac1;;Dar;;77;;12.8294217323;;4.4021165939;;70.3939799373;;5.5388690409;;87.9395967691;;37.9282107556;;60.7787728779;;47.7214050178;;8.5366212147;;47.0981774952;;17.8348286534;;53.4313802464;;76.4574812892;;18.1020114979;;84.7989224402;;8.3621418;;67.1542064926;;29.8787403716;;64.5678055605;;14.4855234537;;80.4359868831;;73.3115538816;;74.5870389293;;80.1875004779
2023;;2;;6;;7;;8;;1;;3;;3;;Dar1;;Cor;;127;;81.2572164728;;17.9947350895;;62.3253346042;;59.0032053691;;28.0575638641;;64.4966955744;;42.511763903;;82.6107564669;;13.5624902361;;26.6573935506;;70.6139599579;;22.8381991719;;1.8197509436;;56.9818953565;;78.3535361553;;15.2045800825;;42.2295918346;;9.0480943717;;69.5239898523;;22.8348263967;;35.7033435948;;58.9371197494;;8.9971416235;;75.0446805667
2023;;6;;23;;7;;8;;2;;1;;2;;Aff1;;Sac;;107;;18.8626689438;;77.0624740153;;68.4164405148;;62.7977645548;;75.0951590027;;41.1307962119;;76.8095177752;;60.100525004;;63.8983952984;;15.900384607;;54.1770683518;;44.4188251682;;11.6757476;;52.4007580912;;37.8092461531;;43.7989187977;;72.7154614458;;8.7941495687;;10.8632172015;;73.9143577651;;48.4602312873;;80.3533212544;;41.6808517421;;46.2662590299
2023;;6;;26;;7;;8;;6;;2;;1;;Cor1;;Cor;;93;;73.6134498432;;5.3122478934;;44.5317629305;;86.9638383921;;16.6424486547;;49.8429077935;;11.1383773687;;35.5222234107;;67.748776187;;48.6097940796;;54.7890609615;;44.9245061774;;45.4831045976;;53.427756824;;78.5099629193;;47.4950092422;;29.6096924344;;63.9509136403;;8.0607599573;;48.3422297715;;27.9512836482;;34.2055417616;;70.4289972845;;74.8644043467
2023;;4;;15;;1;;8;;3;;3;;3;;Sac1;;EFF;;68;;15.1963492327;;62.9978209481;;53.0634020253;;72.0668305312;;18.4939736741;;70.5813720183;;24.3920111086;;68.5390700923;;43.1218916797;;30.2753487774;;15.3242962382;;76.3012544564;;37.4847632668;;43.9716139028;;41.6727532706;;86.197668506;;59.1150988831;;62.1821577931;;72.0208122845;;42.2861267917;;78.5945374066;;71.0716575245;;37.6259177625;;19.0258715487
2023;;1;;17;;9;;8;;1;;4;;2;;Sac1;;Dar;;77;;12.8294217323;;4.4021165939;;70.3939799373;;5.5388690409;;87.9395967691;;37.9282107556;;60.7787728779;;47.7214050178;;8.5366212147;;47.0981774952;;17.8348286534;;53.4313802464;;76.4574812892;;18.1020114979;;84.7989224402;;8.3621418;;67.1542064926;;29.8787403716;;64.5678055605;;14.4855234537;;80.4359868831;;73.3115538816;;74.5870389293;;80.1875004779
2023;;3;;4;;1;;8;;5;;4;;1;;Sac1;;Dar;;132;;3.213632066;;5.2703570537;;9.248826139;;53.0679643058;;60.0342886641;;23.4778782114;;74.7542306892;;61.7758133603;;18.6738944487;;21.7432104579;;27.4117153222;;57.5776590303;;29.74684191;;46.5287947188;;1.7550196042;;60.8287689642;;3.4638448101;;40.0437003338;;69.2112633309;;9.9609321599;;61.750712382;;41.8711177141;;66.0415312461;;28.7339447827
