11/2/2000;;5;;2;;7;;11;;AAC069;;115/69;;0.9511407392278113;;0.02029374624067881;;0.5423241653748296;;0.6428237880744192;;0.9581365126219291;;0.4118912043542111;;0.3277977344793189;;0.5330774263058692;;0.587452807464942;;0.5271310417176969;;0.9908388179077685;;0.4452501865322783;;0.10242641788062312;;0.6860364248610978;;0.7295068583785981;;0.6781248244709429;;0.8249641191655552;;0.76744454019687;;0.4492355619798917;;0.5177872488626184;;0.1322962164042033;;nan;;0.03694613698496885;;0.4833653717293632
11/6/2000;;18;;1;;36;;9;;AAC069;;115/69;;0.6722296500170947;;0.7038942996507863;;0.7071314809753846;;0.26638492939201364;;0.4521577831797131;;0.5078110591442464;;0.5702036185212994;;0.5127186279525003;;0.8433372440232381;;0.36538632983569186;;0.19062440485451015;;0.16811172300251664;;0.4372940438598544;;0.4813724932762101;;0.4494257861597337;;0.4621271635054035;;0.696599396686349;;0.033305017587206054;;0.8761471456641363;;0.022719629467119584;;0.1436554158167841;;nan;;0.646737195016557;;0.7340326178278036
8/5/2000;;13;;3;;6;;17;;AAC069;;115/69;;0.932558987995943;;0.691042090632378;;0.2129892025178507;;0.7805073506024914;;0.6903855088037999;;0.08700316501762007;;0.12318632865423029;;0.5897122058462178;;0.9688820411345448;;0.16875358000089857;;0.7855672612445986;;0.7611721474727923;;0.6879352544529393;;0.16603320633727503;;0.21722539586603962;;0.6979445352614496;;0.47902072973540777;;0.47977947247335007;;0.3722811683021431;;0.9105744136855839;;0.5000425814486819;;0.46346528877606974;;0.2836909347035059;;0.0879165548239923
10/2/2000;;19;;6;;37;;18;;ARB115;;230/115;;0.5352311337446026;;0.9375328886019555;;0.9293523406070676;;0.6323400939933457;;0.26555870582383556;;0.08624412615056998;;0.5355197316372377;;0.5048262692690314;;0.8731775023226073;;0.11442865145868697;;0.8607911655302105;;0.7513478317524479;;0.7312412367332614;;0.13745234595446865;;0.4887700824002308;;0.377361320565204;;0.5786856453953729;;0.6739599005176643;;0.42978458669717357;;0.1494883045857729;;0.24338629362803166;;0.7739239927696581;;0.6172776910759298;;0.761441599169851
30/5/2000;;19;;5;;37;;18;;BLV025;;69/25;;0.7742011804948442;;0.2503464593510928;;0.9135974488617572;;0.5715240044471644;;0.16681613701695475;;0.047312234234676565;;0.6431154789087863;;0.6257897383959627;;0.04950066800216302;;0.9984462878654198;;0.92979867953761;;0.7928106199240658;;0.6658451428705129;;0.44143715619545876;;0.7333644927915123;;0.7632239948304314;;0.4279307099447123;;0.050942595084492726;;0.2227993985300718;;0.2500851212292088;;0.9467868498720822;;0.9799639752586204;;0.8685666756926765;;0.10131656912565623
24/1/2000;;20;;7;;7;;19;;CAT069;;120/72;;0.1478023393591955;;0.15708979237452136;;0.7373466024855191;;0.03227533548751882;;0.8580627645089471;;0.20392533909240895;;0.48574534441578543;;0.783585725012295;;0.8252944865493954;;0.27445268208417806;;0.7065323372953469;;0.825011259398867;;0.10061401616917953;;0.346157035480657;;0.6199401175816242;;0.3336656750243051;;0.30109373311886745;;0.8713753103510778;;0.6713887009120163;;0.40273693761406115;;0.8201301195036095;;0.18943647316336487;;0.3637941264057809;;0.07854823121733123
27/2/2000;;21;;8;;36;;20;;GCH069;;230/69;;0.5191075131486759;;0.9957771543387888;;0.7480925214699086;;0.8213607616526253;;0.26216524471583624;;0.46977400517801227;;0.257590935942247;;0.4579876487046324;;0.35851239458672546;;0.900214013359325;;0.28485630869285095;;0.2584849061302503;;0.9062470332352571;;0.7881069459508698;;0.8119282758562646;;0.5775023533473151;;0.8047234812048765;;0.9080740560246627;;0.7741200878182327;;0.7636593637936739;;0.7977405706554928;;0.5898883753950147;;0.7015629908296931;;0.6601615491770133
25/5/2000;;5;;2;;6;;20;;GCH069;;230/69;;0.36557251052317474;;0.4272179480297702;;0.6735358118971061;;0.9673394045032051;;0.9396105356373325;;0.8592603981915828;;0.9428305636745601;;0.5116140221462477;;0.44296708798984297;;0.8525310501871999;;0.19739969254409906;;0.8754342925384668;;0.9449355763008062;;0.5080086545722317;;0.4776565264758761;;0.8398197167583948;;0.5083371142701367;;0.8941442886084696;;0.030563994102768777;;0.5917373199381812;;0.9373889898916808;;0.9001313684705518;;0.4308784166167767;;0.04654099346585172
11/3/2000;;6;;1;;37;;21;;KEN069;;115/69;;0.5611758963036001;;0.4121230300218931;;0.27569806711848355;;0.012645888886471335;;0.24886413301424837;;0.7540460400367959;;0.8366397015438259;;0.21095455131371876;;0.10410503916168146;;0.6994492975499901;;0.7421370341357271;;0.9774218011374662;;0.9900628913205082;;0.7288138159628511;;0.38440529244051425;;0.29752214770295904;;0.07645493995506325;;0.888340699562445;;0.2703902414516036;;0.2783519010217437;;0.3323033830526462;;0.2591760903859589;;0.07511400283159853;;0.36470295655763907
25/1/2000;;5;;3;;37;;22;;KEN069;;115/69;;0.9476226281846092;;0.5612534868467854;;0.7999484741322225;;0.3315257080588424;;0.26793212111252684;;0.76042165431163;;0.6874098795238384;;0.9381425616922711;;0.7859007989851032;;0.8215487676011973;;0.6201469714983588;;0.5897446255867557;;0.8902941295709651;;0.10099327094563026;;0.9191598533920888;;0.2649086280912045;;0.7606940259313544;;0.14874222646547786;;0.6516998736772942;;0.41806191120013847;;0.3683790879881229;;0.5355297818817968;;0.9928747064092723;;0.2690495464274767
