2023;;2;;1;;1;;1;;1;;sir16;;63/50;;0.8847337029219647;;0.15266595757902035;;0.1494753058717858;;0.5489150436065017;;0.7208342990321868;;0.3938071944967868;;0.2166006639469763;;0.12453158413231469;;0.6034213637396113;;0.02624030133148403;;0.2874418715759327;;0.3879236074696958;;0.8538453044541588;;0.6513005663954767
2023;;1;;2;;2;;2;;2;;sir8;;75/86;;0.7502591965045052;;0.8011157470857649;;0.25748538305393487;;0.4376132389405233;;0.9403320593461895;;0.6511372382929482;;0.686903985996267;;0.06329264408036483;;0.3062669679898712;;0.6489676601082367;;0.5561873026022861;;0.9605757877227615;;0.9578315660665581;;0.6706217461265449
2023;;1;;3;;3;;3;;3;;sir11;;57/51;;0.1342855330313084;;0.30048261608677296;;0.4354735463659556;;0.3491087585472721;;0.3778408440557772;;0.26858214657266466;;0.24073020501989406;;0.5971205443526882;;0.04518346973210985;;0.9771775153866445;;0.7956167189037434;;0.8615407518913074;;0.6902278180743573;;0.9893523173227431
2023;;1;;4;;4;;4;;4;;sir16;;52/98;;0.22653072999254253;;0.9222741924723079;;0.813138758940298;;0.21996984269654807;;0.25878453466823137;;0.5334690884177761;;0.45182112830805865;;0.6876979505117808;;0.5754367276395755;;0.52221205756938;;0.9414141860022217;;0.35849999382556785;;0.7872839469084263;;0.10693281391941867
2023;;1;;4;;5;;4;;1;;sir9;;76/60;;0.3737580139992718;;0.32721571180640163;;0.31152705275919657;;0.3771085490334849;;0.05229236863042541;;0.5594277270889025;;0.6881472083164838;;0.7342428744696985;;0.9435610644588529;;0.05275813743405444;;0.7508426598171286;;0.6957359871493785;;0.11429760952705481;;0.34399705923172363
2023;;1;;5;;6;;1;;2;;sir12;;53/90;;0.06536361823563819;;0.12891510075041324;;0.15142668304583307;;0.02399658550472994;;0.45869018939614803;;0.5014410553427603;;0.477645345615918;;0.6511454523406555;;0.20420291084555042;;0.04546965915611256;;0.3878811377442416;;0.453358250983682;;0.13003453588264513;;0.7490586878495058
2023;;2;;6;;7;;2;;3;;sir1;;99/56;;0.5569927785945242;;0.34491692659905304;;0.561361797190609;;0.4064775629911951;;0.7758808950272923;;0.4769359627898865;;0.9817996544778484;;0.7240746908331157;;0.676480421714666;;0.4780867742204705;;0.9861412097620426;;0.4243766209941302;;0.9731500539830856;;0.14952697277777227
2023;;1;;1;;1;;3;;4;;sir7;;79/58;;0.7308080100898446;;0.13333779690597192;;0.9818683686521111;;0.5196292305859403;;0.3197319798713866;;0.653167984982731;;0.6621626703265918;;0.0756155360666717;;0.5468656885524538;;0.5588395122730624;;0.5588141370153246;;0.8625778909483321;;0.740993886402841;;0.4101588164382275
2023;;1;;7;;2;;4;;1;;sir9;;69/52;;0.15275629500907473;;0.95937531152139;;0.8938509430212861;;0.21264049216295877;;0.2162337585297811;;0.39698497553849166;;0.9112214211984907;;0.8028076788290782;;0.8150432366549102;;0.28153240703304905;;0.043548833125932496;;5.151208134879237e-05;;0.7601589828090084;;0.060212385444172845
2023;;2;;1;;3;;4;;2;;sir20;;97/78;;0.8865981104522122;;0.4172768706623188;;0.059696101191147655;;0.038145923342177146;;0.4248142763710563;;0.3860410745791869;;0.821130604695787;;0.8804417264150477;;0.4993535289218428;;0.26544565067576964;;0.08074415966322623;;0.4283650396808162;;0.5123098074183512;;0.5960595348837732
